110011 易方达中小盘 日线 不复权
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
2015/07/28	2.6230	2.6230	2.6230	2.6230	0	0.00
2015/07/29	2.6662	2.6662	2.6662	2.6662	0	0.00
2015/07/30	2.6176	2.6176	2.6176	2.6176	0	0.00
2015/07/31	2.6472	2.6472	2.6472	2.6472	0	0.00
2015/08/03	2.7008	2.7008	2.7008	2.7008	0	0.00
2015/08/04	2.7428	2.7428	2.7428	2.7428	0	0.00
2015/08/05	2.6970	2.6970	2.6970	2.6970	0	0.00
2015/08/06	2.6964	2.6964	2.6964	2.6964	0	0.00
2015/08/07	2.7184	2.7184	2.7184	2.7184	0	0.00
2015/08/10	2.7822	2.7822	2.7822	2.7822	0	0.00
2015/08/11	2.7662	2.7662	2.7662	2.7662	0	0.00
2015/08/12	2.7215	2.7215	2.7215	2.7215	0	0.00
2015/08/13	2.7375	2.7375	2.7375	2.7375	0	0.00
2015/08/14	2.7396	2.7396	2.7396	2.7396	0	0.00
2015/08/17	2.7524	2.7524	2.7524	2.7524	0	0.00
2015/08/18	2.6189	2.6189	2.6189	2.6189	0	0.00
2015/08/19	2.6514	2.6514	2.6514	2.6514	0	0.00
2015/08/20	2.5855	2.5855	2.5855	2.5855	0	0.00
2015/08/21	2.4880	2.4880	2.4880	2.4880	0	0.00
2015/08/24	2.3151	2.3151	2.3151	2.3151	0	0.00
2015/08/25	2.2492	2.2492	2.2492	2.2492	0	0.00
2015/08/26	2.3189	2.3189	2.3189	2.3189	0	0.00
2015/08/27	2.4307	2.4307	2.4307	2.4307	0	0.00
2015/08/28	2.4763	2.4763	2.4763	2.4763	0	0.00
2015/08/31	2.4567	2.4567	2.4567	2.4567	0	0.00
2015/09/01	2.4062	2.4062	2.4062	2.4062	0	0.00
2015/09/02	2.4353	2.4353	2.4353	2.4353	0	0.00
2015/09/07	2.3774	2.3774	2.3774	2.3774	0	0.00
2015/09/08	2.4295	2.4295	2.4295	2.4295	0	0.00
2015/09/09	2.4532	2.4532	2.4532	2.4532	0	0.00
2015/09/10	2.4175	2.4175	2.4175	2.4175	0	0.00
2015/09/11	2.3868	2.3868	2.3868	2.3868	0	0.00
2015/09/14	2.3467	2.3467	2.3467	2.3467	0	0.00
2015/09/15	2.2957	2.2957	2.2957	2.2957	0	0.00
2015/09/16	2.3997	2.3997	2.3997	2.3997	0	0.00
2015/09/17	2.3434	2.3434	2.3434	2.3434	0	0.00
2015/09/18	2.3643	2.3643	2.3643	2.3643	0	0.00
2015/09/21	2.4063	2.4063	2.4063	2.4063	0	0.00
2015/09/22	2.4107	2.4107	2.4107	2.4107	0	0.00
2015/09/23	2.3724	2.3724	2.3724	2.3724	0	0.00
2015/09/24	2.3843	2.3843	2.3843	2.3843	0	0.00
2015/09/25	2.3508	2.3508	2.3508	2.3508	0	0.00
2015/09/28	2.3726	2.3726	2.3726	2.3726	0	0.00
2015/09/29	2.3608	2.3608	2.3608	2.3608	0	0.00
2015/09/30	2.3781	2.3781	2.3781	2.3781	0	0.00
2015/10/08	2.4398	2.4398	2.4398	2.4398	0	0.00
2015/10/09	2.4502	2.4502	2.4502	2.4502	0	0.00
2015/10/12	2.5073	2.5073	2.5073	2.5073	0	0.00
2015/10/13	2.5193	2.5193	2.5193	2.5193	0	0.00
2015/10/14	2.4826	2.4826	2.4826	2.4826	0	0.00
2015/10/15	2.5228	2.5228	2.5228	2.5228	0	0.00
2015/10/16	2.5488	2.5488	2.5488	2.5488	0	0.00
2015/10/19	2.5593	2.5593	2.5593	2.5593	0	0.00
2015/10/20	2.5631	2.5631	2.5631	2.5631	0	0.00
2015/10/21	2.4396	2.4396	2.4396	2.4396	0	0.00
2015/10/22	2.4880	2.4880	2.4880	2.4880	0	0.00
2015/10/23	2.5397	2.5397	2.5397	2.5397	0	0.00
2015/10/26	2.5714	2.5714	2.5714	2.5714	0	0.00
2015/10/27	2.5842	2.5842	2.5842	2.5842	0	0.00
2015/10/28	2.5539	2.5539	2.5539	2.5539	0	0.00
2015/10/29	2.5839	2.5839	2.5839	2.5839	0	0.00
2015/10/30	2.6015	2.6015	2.6015	2.6015	0	0.00
2015/11/02	2.5853	2.5853	2.5853	2.5853	0	0.00
2015/11/03	2.5696	2.5696	2.5696	2.5696	0	0.00
2015/11/04	2.6542	2.6542	2.6542	2.6542	0	0.00
2015/11/05	2.6721	2.6721	2.6721	2.6721	0	0.00
2015/11/06	2.6933	2.6933	2.6933	2.6933	0	0.00
2015/11/09	2.6907	2.6907	2.6907	2.6907	0	0.00
2015/11/10	2.6771	2.6771	2.6771	2.6771	0	0.00
2015/11/11	2.6790	2.6790	2.6790	2.6790	0	0.00
2015/11/12	2.6694	2.6694	2.6694	2.6694	0	0.00
2015/11/13	2.6453	2.6453	2.6453	2.6453	0	0.00
2015/11/16	2.6464	2.6464	2.6464	2.6464	0	0.00
2015/11/17	2.6429	2.6429	2.6429	2.6429	0	0.00
2015/11/18	2.6170	2.6170	2.6170	2.6170	0	0.00
2015/11/19	2.6404	2.6404	2.6404	2.6404	0	0.00
2015/11/20	2.6392	2.6392	2.6392	2.6392	0	0.00
2015/11/23	2.6184	2.6184	2.6184	2.6184	0	0.00
2015/11/24	2.6120	2.6120	2.6120	2.6120	0	0.00
2015/11/25	2.6247	2.6247	2.6247	2.6247	0	0.00
2015/11/26	2.6206	2.6206	2.6206	2.6206	0	0.00
2015/11/27	2.5264	2.5264	2.5264	2.5264	0	0.00
2015/11/30	2.5350	2.5350	2.5350	2.5350	0	0.00
2015/12/01	2.5592	2.5592	2.5592	2.5592	0	0.00
2015/12/02	2.6200	2.6200	2.6200	2.6200	0	0.00
2015/12/03	2.6228	2.6228	2.6228	2.6228	0	0.00
2015/12/04	2.5967	2.5967	2.5967	2.5967	0	0.00
2015/12/07	2.6116	2.6116	2.6116	2.6116	0	0.00
2015/12/08	2.5671	2.5671	2.5671	2.5671	0	0.00
2015/12/09	2.5734	2.5734	2.5734	2.5734	0	0.00
2015/12/10	2.5662	2.5662	2.5662	2.5662	0	0.00
2015/12/11	2.5811	2.5811	2.5811	2.5811	0	0.00
2015/12/14	2.6099	2.6099	2.6099	2.6099	0	0.00
2015/12/15	2.6219	2.6219	2.6219	2.6219	0	0.00
2015/12/16	2.5988	2.5988	2.5988	2.5988	0	0.00
2015/12/17	2.6338	2.6338	2.6338	2.6338	0	0.00
2015/12/18	2.6433	2.6433	2.6433	2.6433	0	0.00
2015/12/21	2.7589	2.7589	2.7589	2.7589	0	0.00
2015/12/22	2.7574	2.7574	2.7574	2.7574	0	0.00
2015/12/23	2.7341	2.7341	2.7341	2.7341	0	0.00
2015/12/24	2.7157	2.7157	2.7157	2.7157	0	0.00
2015/12/25	2.7118	2.7118	2.7118	2.7118	0	0.00
2015/12/28	2.6493	2.6493	2.6493	2.6493	0	0.00
2015/12/29	2.6909	2.6909	2.6909	2.6909	0	0.00
2015/12/30	2.6985	2.6985	2.6985	2.6985	0	0.00
2015/12/31	2.6786	2.6786	2.6786	2.6786	0	0.00
2016/01/04	2.5149	2.5149	2.5149	2.5149	0	0.00
2016/01/05	2.5459	2.5459	2.5459	2.5459	0	0.00
2016/01/06	2.5818	2.5818	2.5818	2.5818	0	0.00
2016/01/07	2.4203	2.4203	2.4203	2.4203	0	0.00
2016/01/08	2.4670	2.4670	2.4670	2.4670	0	0.00
2016/01/11	2.3603	2.3603	2.3603	2.3603	0	0.00
2016/01/12	2.3716	2.3716	2.3716	2.3716	0	0.00
2016/01/13	2.3508	2.3508	2.3508	2.3508	0	0.00
2016/01/14	2.3941	2.3941	2.3941	2.3941	0	0.00
2016/01/15	2.3231	2.3231	2.3231	2.3231	0	0.00
2016/01/18	2.3265	2.3265	2.3265	2.3265	0	0.00
2016/01/19	2.3943	2.3943	2.3943	2.3943	0	0.00
2016/01/20	2.3513	2.3513	2.3513	2.3513	0	0.00
2016/01/21	2.2893	2.2893	2.2893	2.2893	0	0.00
2016/01/22	2.3087	2.3087	2.3087	2.3087	0	0.00
2016/01/25	2.3279	2.3279	2.3279	2.3279	0	0.00
2016/01/26	2.2248	2.2248	2.2248	2.2248	0	0.00
2016/01/27	2.2194	2.2194	2.2194	2.2194	0	0.00
2016/01/28	2.1913	2.1913	2.1913	2.1913	0	0.00
2016/01/29	2.2534	2.2534	2.2534	2.2534	0	0.00
2016/02/01	2.2489	2.2489	2.2489	2.2489	0	0.00
2016/02/02	2.2973	2.2973	2.2973	2.2973	0	0.00
2016/02/03	2.2852	2.2852	2.2852	2.2852	0	0.00
2016/02/04	2.2985	2.2985	2.2985	2.2985	0	0.00
2016/02/05	2.2859	2.2859	2.2859	2.2859	0	0.00
2016/02/15	2.2686	2.2686	2.2686	2.2686	0	0.00
2016/02/16	2.3290	2.3290	2.3290	2.3290	0	0.00
2016/02/17	2.3385	2.3385	2.3385	2.3385	0	0.00
2016/02/18	2.3269	2.3269	2.3269	2.3269	0	0.00
2016/02/19	2.3236	2.3236	2.3236	2.3236	0	0.00
2016/02/22	2.3754	2.3754	2.3754	2.3754	0	0.00
2016/02/23	2.3685	2.3685	2.3685	2.3685	0	0.00
2016/02/24	2.3799	2.3799	2.3799	2.3799	0	0.00
2016/02/25	2.2509	2.2509	2.2509	2.2509	0	0.00
2016/02/26	2.2802	2.2802	2.2802	2.2802	0	0.00
2016/02/29	2.2116	2.2116	2.2116	2.2116	0	0.00
2016/03/01	2.2474	2.2474	2.2474	2.2474	0	0.00
2016/03/02	2.3405	2.3405	2.3405	2.3405	0	0.00
2016/03/03	2.3424	2.3424	2.3424	2.3424	0	0.00
2016/03/04	2.3627	2.3627	2.3627	2.3627	0	0.00
2016/03/07	2.3839	2.3839	2.3839	2.3839	0	0.00
2016/03/08	2.3688	2.3688	2.3688	2.3688	0	0.00
2016/03/09	2.3488	2.3488	2.3488	2.3488	0	0.00
2016/03/10	2.3381	2.3381	2.3381	2.3381	0	0.00
2016/03/11	2.3350	2.3350	2.3350	2.3350	0	0.00
2016/03/14	2.3700	2.3700	2.3700	2.3700	0	0.00
2016/03/15	2.3696	2.3696	2.3696	2.3696	0	0.00
2016/03/16	2.3543	2.3543	2.3543	2.3543	0	0.00
2016/03/17	2.3904	2.3904	2.3904	2.3904	0	0.00
2016/03/18	2.4242	2.4242	2.4242	2.4242	0	0.00
2016/03/21	2.4522	2.4522	2.4522	2.4522	0	0.00
2016/03/22	2.4543	2.4543	2.4543	2.4543	0	0.00
2016/03/23	2.4485	2.4485	2.4485	2.4485	0	0.00
2016/03/24	2.4489	2.4489	2.4489	2.4489	0	0.00
2016/03/25	2.4697	2.4697	2.4697	2.4697	0	0.00
2016/03/28	2.4911	2.4911	2.4911	2.4911	0	0.00
2016/03/29	2.4644	2.4644	2.4644	2.4644	0	0.00
2016/03/30	2.5064	2.5064	2.5064	2.5064	0	0.00
2016/03/31	2.5139	2.5139	2.5139	2.5139	0	0.00
2016/04/01	2.5019	2.5019	2.5019	2.5019	0	0.00
2016/04/05	2.5263	2.5263	2.5263	2.5263	0	0.00
2016/04/06	2.5426	2.5426	2.5426	2.5426	0	0.00
2016/04/07	2.5043	2.5043	2.5043	2.5043	0	0.00
2016/04/08	2.4868	2.4868	2.4868	2.4868	0	0.00
2016/04/11	2.5003	2.5003	2.5003	2.5003	0	0.00
2016/04/12	2.4890	2.4890	2.4890	2.4890	0	0.00
2016/04/13	2.5009	2.5009	2.5009	2.5009	0	0.00
2016/04/14	2.5156	2.5156	2.5156	2.5156	0	0.00
2016/04/15	2.5102	2.5102	2.5102	2.5102	0	0.00
2016/04/18	2.4807	2.4807	2.4807	2.4807	0	0.00
2016/04/19	2.4924	2.4924	2.4924	2.4924	0	0.00
2016/04/20	2.4426	2.4426	2.4426	2.4426	0	0.00
2016/04/21	2.4353	2.4353	2.4353	2.4353	0	0.00
2016/04/22	2.4616	2.4616	2.4616	2.4616	0	0.00
2016/04/25	2.4635	2.4635	2.4635	2.4635	0	0.00
2016/04/26	2.4779	2.4779	2.4779	2.4779	0	0.00
2016/04/27	2.4783	2.4783	2.4783	2.4783	0	0.00
2016/04/28	2.4802	2.4802	2.4802	2.4802	0	0.00
2016/04/29	2.4988	2.4988	2.4988	2.4988	0	0.00
2016/05/03	2.5870	2.5870	2.5870	2.5870	0	0.00
2016/05/04	2.5792	2.5792	2.5792	2.5792	0	0.00
2016/05/05	2.5739	2.5739	2.5739	2.5739	0	0.00
2016/05/06	2.5221	2.5221	2.5221	2.5221	0	0.00
2016/05/09	2.5072	2.5072	2.5072	2.5072	0	0.00
2016/05/10	2.5210	2.5210	2.5210	2.5210	0	0.00
2016/05/11	2.5779	2.5779	2.5779	2.5779	0	0.00
2016/05/12	2.5763	2.5763	2.5763	2.5763	0	0.00
2016/05/13	2.5611	2.5611	2.5611	2.5611	0	0.00
2016/05/16	2.5824	2.5824	2.5824	2.5824	0	0.00
2016/05/17	2.5588	2.5588	2.5588	2.5588	0	0.00
2016/05/18	2.5245	2.5245	2.5245	2.5245	0	0.00
2016/05/19	2.5191	2.5191	2.5191	2.5191	0	0.00
2016/05/20	2.5396	2.5396	2.5396	2.5396	0	0.00
2016/05/23	2.5490	2.5490	2.5490	2.5490	0	0.00
2016/05/24	2.5204	2.5204	2.5204	2.5204	0	0.00
2016/05/25	2.5042	2.5042	2.5042	2.5042	0	0.00
2016/05/26	2.5082	2.5082	2.5082	2.5082	0	0.00
2016/05/27	2.5115	2.5115	2.5115	2.5115	0	0.00
2016/05/30	2.5151	2.5151	2.5151	2.5151	0	0.00
2016/05/31	2.5851	2.5851	2.5851	2.5851	0	0.00
2016/06/01	2.5888	2.5888	2.5888	2.5888	0	0.00
2016/06/02	2.5933	2.5933	2.5933	2.5933	0	0.00
2016/06/03	2.6520	2.6520	2.6520	2.6520	0	0.00
2016/06/06	2.6680	2.6680	2.6680	2.6680	0	0.00
2016/06/07	2.6736	2.6736	2.6736	2.6736	0	0.00
2016/06/08	2.6504	2.6504	2.6504	2.6504	0	0.00
2016/06/13	2.5870	2.5870	2.5870	2.5870	0	0.00
2016/06/14	2.6235	2.6235	2.6235	2.6235	0	0.00
2016/06/15	2.6747	2.6747	2.6747	2.6747	0	0.00
2016/06/16	2.6660	2.6660	2.6660	2.6660	0	0.00
2016/06/17	2.7090	2.7090	2.7090	2.7090	0	0.00
2016/06/20	2.7126	2.7126	2.7126	2.7126	0	0.00
2016/06/21	2.6872	2.6872	2.6872	2.6872	0	0.00
2016/06/22	2.7100	2.7100	2.7100	2.7100	0	0.00
2016/06/23	2.6980	2.6980	2.6980	2.6980	0	0.00
2016/06/24	2.6733	2.6733	2.6733	2.6733	0	0.00
2016/06/27	2.7351	2.7351	2.7351	2.7351	0	0.00
2016/06/28	2.7380	2.7380	2.7380	2.7380	0	0.00
2016/06/29	2.7424	2.7424	2.7424	2.7424	0	0.00
2016/06/30	2.7511	2.7511	2.7511	2.7511	0	0.00
2016/07/01	2.7508	2.7508	2.7508	2.7508	0	0.00
2016/07/04	2.7781	2.7781	2.7781	2.7781	0	0.00
2016/07/05	2.7857	2.7857	2.7857	2.7857	0	0.00
2016/07/06	2.8528	2.8528	2.8528	2.8528	0	0.00
2016/07/07	2.8467	2.8467	2.8467	2.8467	0	0.00
2016/07/08	2.8487	2.8487	2.8487	2.8487	0	0.00
2016/07/11	2.8843	2.8843	2.8843	2.8843	0	0.00
2016/07/12	2.9670	2.9670	2.9670	2.9670	0	0.00
2016/07/13	2.9378	2.9378	2.9378	2.9378	0	0.00
2016/07/14	2.9282	2.9282	2.9282	2.9282	0	0.00
2016/07/15	2.9627	2.9627	2.9627	2.9627	0	0.00
2016/07/18	2.9617	2.9617	2.9617	2.9617	0	0.00
2016/07/19	2.9147	2.9147	2.9147	2.9147	0	0.00
2016/07/20	2.9112	2.9112	2.9112	2.9112	0	0.00
2016/07/21	2.9311	2.9311	2.9311	2.9311	0	0.00
2016/07/22	2.8779	2.8779	2.8779	2.8779	0	0.00
2016/07/25	2.8902	2.8902	2.8902	2.8902	0	0.00
2016/07/26	2.9500	2.9500	2.9500	2.9500	0	0.00
2016/07/27	2.9125	2.9125	2.9125	2.9125	0	0.00
2016/07/28	2.9762	2.9762	2.9762	2.9762	0	0.00
2016/07/29	2.9935	2.9935	2.9935	2.9935	0	0.00
2016/08/01	2.9401	2.9401	2.9401	2.9401	0	0.00
2016/08/02	2.9310	2.9310	2.9310	2.9310	0	0.00
2016/08/03	2.9440	2.9440	2.9440	2.9440	0	0.00
2016/08/04	2.9300	2.9300	2.9300	2.9300	0	0.00
2016/08/05	2.8988	2.8988	2.8988	2.8988	0	0.00
2016/08/08	2.9155	2.9155	2.9155	2.9155	0	0.00
2016/08/09	2.9424	2.9424	2.9424	2.9424	0	0.00
2016/08/10	2.9395	2.9395	2.9395	2.9395	0	0.00
2016/08/11	2.9423	2.9423	2.9423	2.9423	0	0.00
2016/08/12	2.9498	2.9498	2.9498	2.9498	0	0.00
2016/08/15	3.0152	3.0152	3.0152	3.0152	0	0.00
2016/08/16	3.0117	3.0117	3.0117	3.0117	0	0.00
2016/08/17	3.0087	3.0087	3.0087	3.0087	0	0.00
2016/08/18	2.9949	2.9949	2.9949	2.9949	0	0.00
2016/08/19	2.9822	2.9822	2.9822	2.9822	0	0.00
2016/08/22	2.9771	2.9771	2.9771	2.9771	0	0.00
2016/08/23	2.9836	2.9836	2.9836	2.9836	0	0.00
2016/08/24	2.9631	2.9631	2.9631	2.9631	0	0.00
2016/08/25	2.9423	2.9423	2.9423	2.9423	0	0.00
2016/08/26	2.9416	2.9416	2.9416	2.9416	0	0.00
2016/08/29	2.9459	2.9459	2.9459	2.9459	0	0.00
2016/08/30	2.9467	2.9467	2.9467	2.9467	0	0.00
2016/08/31	2.9586	2.9586	2.9586	2.9586	0	0.00
2016/09/01	2.9468	2.9468	2.9468	2.9468	0	0.00
2016/09/02	2.9360	2.9360	2.9360	2.9360	0	0.00
2016/09/05	2.9485	2.9485	2.9485	2.9485	0	0.00
2016/09/06	2.9685	2.9685	2.9685	2.9685	0	0.00
2016/09/07	2.9606	2.9606	2.9606	2.9606	0	0.00
2016/09/08	2.9583	2.9583	2.9583	2.9583	0	0.00
2016/09/09	2.9419	2.9419	2.9419	2.9419	0	0.00
2016/09/12	2.8777	2.8777	2.8777	2.8777	0	0.00
2016/09/13	2.8909	2.8909	2.8909	2.8909	0	0.00
2016/09/14	2.8729	2.8729	2.8729	2.8729	0	0.00
2016/09/19	2.8972	2.8972	2.8972	2.8972	0	0.00
2016/09/20	2.8953	2.8953	2.8953	2.8953	0	0.00
2016/09/21	2.9037	2.9037	2.9037	2.9037	0	0.00
2016/09/22	2.9236	2.9236	2.9236	2.9236	0	0.00
2016/09/23	2.9208	2.9208	2.9208	2.9208	0	0.00
2016/09/26	2.8770	2.8770	2.8770	2.8770	0	0.00
2016/09/27	2.8969	2.8969	2.8969	2.8969	0	0.00
2016/09/28	2.8935	2.8935	2.8935	2.8935	0	0.00
2016/09/29	2.9056	2.9056	2.9056	2.9056	0	0.00
2016/09/30	2.9390	2.9390	2.9390	2.9390	0	0.00
2016/10/10	2.9666	2.9666	2.9666	2.9666	0	0.00
2016/10/11	2.9689	2.9689	2.9689	2.9689	0	0.00
2016/10/12	2.9619	2.9619	2.9619	2.9619	0	0.00
2016/10/13	2.9473	2.9473	2.9473	2.9473	0	0.00
2016/10/14	2.9393	2.9393	2.9393	2.9393	0	0.00
2016/10/17	2.9246	2.9246	2.9246	2.9246	0	0.00
2016/10/18	2.9542	2.9542	2.9542	2.9542	0	0.00
2016/10/19	2.9420	2.9420	2.9420	2.9420	0	0.00
2016/10/20	2.9366	2.9366	2.9366	2.9366	0	0.00
2016/10/21	2.9201	2.9201	2.9201	2.9201	0	0.00
2016/10/24	2.9322	2.9322	2.9322	2.9322	0	0.00
2016/10/25	2.9713	2.9713	2.9713	2.9713	0	0.00
2016/10/26	2.9790	2.9790	2.9790	2.9790	0	0.00
2016/10/27	2.9692	2.9692	2.9692	2.9692	0	0.00
2016/10/28	2.9583	2.9583	2.9583	2.9583	0	0.00
2016/10/31	2.9509	2.9509	2.9509	2.9509	0	0.00
2016/11/01	2.9747	2.9747	2.9747	2.9747	0	0.00
2016/11/02	2.9550	2.9550	2.9550	2.9550	0	0.00
2016/11/03	2.9644	2.9644	2.9644	2.9644	0	0.00
2016/11/04	2.9457	2.9457	2.9457	2.9457	0	0.00
2016/11/07	2.9343	2.9343	2.9343	2.9343	0	0.00
2016/11/08	2.9598	2.9598	2.9598	2.9598	0	0.00
2016/11/09	2.9458	2.9458	2.9458	2.9458	0	0.00
2016/11/10	2.9685	2.9685	2.9685	2.9685	0	0.00
2016/11/11	2.9533	2.9533	2.9533	2.9533	0	0.00
2016/11/14	2.9325	2.9325	2.9325	2.9325	0	0.00
2016/11/15	2.9589	2.9589	2.9589	2.9589	0	0.00
2016/11/16	2.9520	2.9520	2.9520	2.9520	0	0.00
2016/11/17	2.9603	2.9603	2.9603	2.9603	0	0.00
2016/11/18	2.9486	2.9486	2.9486	2.9486	0	0.00
2016/11/21	2.9494	2.9494	2.9494	2.9494	0	0.00
2016/11/22	2.9541	2.9541	2.9541	2.9541	0	0.00
2016/11/23	2.9674	2.9674	2.9674	2.9674	0	0.00
2016/11/24	2.9784	2.9784	2.9784	2.9784	0	0.00
2016/11/25	2.9854	2.9854	2.9854	2.9854	0	0.00
2016/11/28	3.0007	3.0007	3.0007	3.0007	0	0.00
2016/11/29	3.0443	3.0443	3.0443	3.0443	0	0.00
2016/11/30	3.0079	3.0079	3.0079	3.0079	0	0.00
2016/12/01	3.0102	3.0102	3.0102	3.0102	0	0.00
2016/12/02	2.9836	2.9836	2.9836	2.9836	0	0.00
2016/12/05	2.9617	2.9617	2.9617	2.9617	0	0.00
2016/12/06	2.9822	2.9822	2.9822	2.9822	0	0.00
2016/12/07	2.9862	2.9862	2.9862	2.9862	0	0.00
2016/12/08	2.9981	2.9981	2.9981	2.9981	0	0.00
2016/12/09	2.9953	2.9953	2.9953	2.9953	0	0.00
2016/12/12	2.9252	2.9252	2.9252	2.9252	0	0.00
2016/12/13	2.9441	2.9441	2.9441	2.9441	0	0.00
2016/12/14	2.9152	2.9152	2.9152	2.9152	0	0.00
2016/12/15	2.8960	2.8960	2.8960	2.8960	0	0.00
2016/12/16	2.9139	2.9139	2.9139	2.9139	0	0.00
2016/12/19	2.9050	2.9050	2.9050	2.9050	0	0.00
2016/12/20	2.8919	2.8919	2.8919	2.8919	0	0.00
2016/12/21	2.9151	2.9151	2.9151	2.9151	0	0.00
2016/12/22	2.8984	2.8984	2.8984	2.8984	0	0.00
2016/12/23	2.8728	2.8728	2.8728	2.8728	0	0.00
2016/12/26	2.8738	2.8738	2.8738	2.8738	0	0.00
2016/12/27	2.8840	2.8840	2.8840	2.8840	0	0.00
2016/12/28	2.8818	2.8818	2.8818	2.8818	0	0.00
2016/12/29	2.8774	2.8774	2.8774	2.8774	0	0.00
2016/12/30	2.9010	2.9010	2.9010	2.9010	0	0.00
2016/12/31	2.9008	2.9008	2.9008	2.9008	0	0.00
2017/01/03	2.9263	2.9263	2.9263	2.9263	0	0.00
2017/01/04	2.9722	2.9722	2.9722	2.9722	0	0.00
2017/01/05	2.9585	2.9585	2.9585	2.9585	0	0.00
2017/01/06	2.9605	2.9605	2.9605	2.9605	0	0.00
2017/01/09	2.9714	2.9714	2.9714	2.9714	0	0.00
2017/01/10	2.9729	2.9729	2.9729	2.9729	0	0.00
2017/01/11	2.9392	2.9392	2.9392	2.9392	0	0.00
2017/01/12	2.9165	2.9165	2.9165	2.9165	0	0.00
2017/01/13	2.9150	2.9150	2.9150	2.9150	0	0.00
2017/01/16	2.9026	2.9026	2.9026	2.9026	0	0.00
2017/01/17	2.9190	2.9190	2.9190	2.9190	0	0.00
2017/01/18	2.9462	2.9462	2.9462	2.9462	0	0.00
2017/01/19	2.9443	2.9443	2.9443	2.9443	0	0.00
2017/01/20	2.9664	2.9664	2.9664	2.9664	0	0.00
2017/01/23	2.9652	2.9652	2.9652	2.9652	0	0.00
2017/01/24	2.9688	2.9688	2.9688	2.9688	0	0.00
2017/01/25	2.9718	2.9718	2.9718	2.9718	0	0.00
2017/01/26	2.9676	2.9676	2.9676	2.9676	0	0.00
2017/02/03	2.9543	2.9543	2.9543	2.9543	0	0.00
2017/02/06	2.9697	2.9697	2.9697	2.9697	0	0.00
2017/02/07	2.9610	2.9610	2.9610	2.9610	0	0.00
2017/02/08	2.9708	2.9708	2.9708	2.9708	0	0.00
2017/02/09	2.9899	2.9899	2.9899	2.9899	0	0.00
2017/02/10	2.9851	2.9851	2.9851	2.9851	0	0.00
2017/02/13	3.0251	3.0251	3.0251	3.0251	0	0.00
2017/02/14	3.0244	3.0244	3.0244	3.0244	0	0.00
2017/02/15	3.0209	3.0209	3.0209	3.0209	0	0.00
2017/02/16	3.0316	3.0316	3.0316	3.0316	0	0.00
2017/02/17	3.0483	3.0483	3.0483	3.0483	0	0.00
2017/02/20	3.1211	3.1211	3.1211	3.1211	0	0.00
2017/02/21	3.1230	3.1230	3.1230	3.1230	0	0.00
2017/02/22	3.1415	3.1415	3.1415	3.1415	0	0.00
2017/02/23	3.1459	3.1459	3.1459	3.1459	0	0.00
2017/02/24	3.1506	3.1506	3.1506	3.1506	0	0.00
2017/02/27	3.1017	3.1017	3.1017	3.1017	0	0.00
2017/02/28	3.1171	3.1171	3.1171	3.1171	0	0.00
2017/03/01	3.1190	3.1190	3.1190	3.1190	0	0.00
2017/03/02	3.1005	3.1005	3.1005	3.1005	0	0.00
2017/03/03	3.1172	3.1172	3.1172	3.1172	0	0.00
2017/03/06	3.1573	3.1573	3.1573	3.1573	0	0.00
2017/03/07	3.1909	3.1909	3.1909	3.1909	0	0.00
2017/03/08	3.1803	3.1803	3.1803	3.1803	0	0.00
2017/03/09	3.1701	3.1701	3.1701	3.1701	0	0.00
2017/03/10	3.1851	3.1851	3.1851	3.1851	0	0.00
2017/03/13	3.2211	3.2211	3.2211	3.2211	0	0.00
2017/03/14	3.2123	3.2123	3.2123	3.2123	0	0.00
2017/03/15	3.2370	3.2370	3.2370	3.2370	0	0.00
2017/03/16	3.2355	3.2355	3.2355	3.2355	0	0.00
2017/03/17	3.2281	3.2281	3.2281	3.2281	0	0.00
2017/03/20	3.2445	3.2445	3.2445	3.2445	0	0.00
2017/03/21	3.2951	3.2951	3.2951	3.2951	0	0.00
2017/03/22	3.3254	3.3254	3.3254	3.3254	0	0.00
2017/03/23	3.3144	3.3144	3.3144	3.3144	0	0.00
2017/03/24	3.3259	3.3259	3.3259	3.3259	0	0.00
2017/03/27	3.2868	3.2868	3.2868	3.2868	0	0.00
2017/03/28	3.2899	3.2899	3.2899	3.2899	0	0.00
2017/03/29	3.2951	3.2951	3.2951	3.2951	0	0.00
2017/03/30	3.2743	3.2743	3.2743	3.2743	0	0.00
2017/03/31	3.2958	3.2958	3.2958	3.2958	0	0.00
2017/04/05	3.3146	3.3146	3.3146	3.3146	0	0.00
2017/04/06	3.3184	3.3184	3.3184	3.3184	0	0.00
2017/04/07	3.3200	3.3200	3.3200	3.3200	0	0.00
2017/04/10	3.2903	3.2903	3.2903	3.2903	0	0.00
2017/04/11	3.2766	3.2766	3.2766	3.2766	0	0.00
2017/04/12	3.3121	3.3121	3.3121	3.3121	0	0.00
2017/04/13	3.3548	3.3548	3.3548	3.3548	0	0.00
2017/04/14	3.3252	3.3252	3.3252	3.3252	0	0.00
2017/04/17	3.3419	3.3419	3.3419	3.3419	0	0.00
2017/04/18	3.3973	3.3973	3.3973	3.3973	0	0.00
2017/04/19	3.3937	3.3937	3.3937	3.3937	0	0.00
2017/04/20	3.4424	3.4424	3.4424	3.4424	0	0.00
